Link|Receta|Ingredientes|Comensales|Tiempo|Dificultad
https://www.recetasgratis.net/articulo-diferencias-entre-gazpacho-y-salmorejo-74175.html|Cómo se hace el salmorejo|['1 kg de tomates rojos (tomates en rama)', '200 gr pan de hogaza', '150 ml aceite de oliva virgen extra', '1 diente de ajo (pelado)', '2 pizca de sal (al gusto)']|-|-|-
https://www.recetasgratis.net/articulo-diferencias-entre-gazpacho-y-salmorejo-74175.html|Qué engorda más: ¿el gazpacho o el salmorejo?|['Gazpacho: aproximadamente 179 kilocalorías (por cada 100 gr).', 'Salmorejo: aproximadamente 170 kilocalorías (por cada 100 gr).']|-|-|-
https://www.recetasgratis.net/articulo-como-aprovechar-el-pan-duro-74166.html|Por qué me queda el pan duro|['Demasiado vapor en el horno. Mucho vapor produce una corteza muy dura y poco vapor muy blanda. Para evitar exceso de vapor en el horno coloca un envase metálico con agua, justo antes de meter el pan. Después, retíralo cumplidos entre 5 y 10 minutos.', 'Precalentar el horno a temperatura muy alta y sin vapor. Esto puede endurecer la corteza muy rápido, impidiendo que el pan crezca. Así el pan te queda muy compacto y seco.', 'Exceso de líquido en la masa y/o mucha harina. Si el pan te queda muy compacto, quizá agregaste líquidos de más, ya que esto provoca que no crezca en el horno como debería. Para corregir este problema, agrega un poquito de harina a la masa (sobre la encimera, en forma de lluvia), trabájala muy bien, deja que repose 5 minutos y repite este ciclo una vez más. Cuando termines este proceso, la masa estará lista para su primera fermentación o reposo largo. Nunca agregues harina en exceso o el resultado final será igualmente un pan duro, muy compacto o apelmazado.', 'Trabajar la masa poco tiempo. Otra motivo por el que el pan te queda muy compacto o duro proviene de no amasar lo suficiente y correctamente. Para obtener una textura suave debes desarrollar el gluten. Para ello, amasa de forma adecuada, como mínimo durante 10 minutos.', 'Obviar el tiempo de descanso de la masa (tiempo de fermentación). Si eliminas este tiempo, el pan te queda muy compacto y poco desarrollado.', 'Excederse en la cocción o en la temperatura. Ambos factores pueden proporcionarte un pan seco, que se rompe o desmenuza.']|-|-|-
https://www.recetasgratis.net/articulo-como-aprovechar-el-pan-duro-74166.html|Recetas con pan duro|['1 barra de pan viejo (mínimo de 1 o 2 días)', '1 litro de leche', '2 huevos', '1 rama de canela', '1 pizca de canela en polvo', '200 g de azúcar', '1 vaso de aceite de girasol', '1 trozo de cáscara de limón (sirve también ralladura de naranja o estrellas de anís)']|-|-|-
https://www.recetasgratis.net/articulo-como-aprovechar-el-pan-duro-74166.html|Recetas con pan duro sin horno|['2 cdtas de canela en polvo', '½ taza de leche', '½ cdta de sal', '1 cdta de esencia de vainilla', '6 huevos grandes', '10-12 rodajas del pan de molde duro', '1 bote mantequilla', 'Sirope']|-|-|-
https://www.recetasgratis.net/articulo-como-deshidratar-frutas-74162.html|Métodos de deshidratación de frutas|['Secado o deshidratación en horno', 'Secado en microondas', 'Deshidratación en sol', 'Secadores eléctricos', 'Deshidratadores eléctricos', 'Secadores solares', 'Deshidratadores en horno solar']|-|-|-
https://www.recetasgratis.net/articulo-como-deshidratar-frutas-74162.html|Cómo deshidratar frutas con deshidratador|['Evita la variabilidad de clima.', 'Garantiza la higiene.', 'Te permite elegir diferentes texturas (crujientes, chip, crackers o texturas blandas).', 'Consume poca electricidad.', 'Tiene otros usos culinarios.', 'Evitas los aditivos químicos.', 'Seca frutas, verduras, pescados y carnes.']|-|-|-
https://www.recetasgratis.net/articulo-grupos-de-alimentos-basicos-y-sus-nutrientes-74090.html|Grupo 1 de alimentos: leche y derivados|['Leche. Contiene mayormente agua, una buena dosis de hidratos de carbono, así como abundantes vitaminas y minerales (especialmente vitamina A, algunas vitaminas del grupo B, calcio, fósforo y magnesio), proteínas de alto valor biológico y grasas.', 'Yogur. Este producto lácteo se caracteriza por sus propiedades probióticas: protege el sistema inmunológico y alivia enfermedades digestivas. Además, contiene principalmente carbohidratos, proteínas, grasas, vitamina B12, calcio, fósforo y zinc.', 'Queso. Este producto tiene un valor nutricional muy parecido al aportado por la leche, sin embargo, contiene más grasas (principalmente saturadas) y por lo tanto más calorías. Cuanto más deshidratado sea el queso (más compacto y menos agua), mayor cantidad de nutrientes aportará.', 'Mantequilla. Este lácteo aporta principalmente materia grasa (el 80 % son grasas saturadas), 400 ácidos grasos diferentes y vitaminas A, D, E, B12 y K2. Por sus nutrientes, la OMS recomienda el consumo de mantequilla pero moderado, ya que este alimento también pertenecer al grupo 7, es decir, al grupo de las grasas.', 'Helado. Sus componentes son leche, azúcar y nata (o mantequilla). Este alimento resulta principalmente energético por su alto contenido en grasas y azúcares, aunque también existen versiones ligeras, como el helado light de frutas y yogur que mostramos en esta receta.']|-|-|-
https://www.recetasgratis.net/articulo-grupos-de-alimentos-basicos-y-sus-nutrientes-74090.html|Grupo 2 de alimentos : carnes, pescados y huevos|['Alto valor biológico: aves, vacuno y porcino (todas poseen casi el mismo aporte proteico, pero disponen de diferentes cantidades de grasa).', 'Menos grasas: vacunos, caballo, pollo (sin piel), pavo y conejo.', 'Ricas en hierro y vitaminas del grupo B: ciertas vísceras, específicamente hígado, riñones y corazón.']|-|-|-
https://www.recetasgratis.net/articulo-grupos-de-alimentos-basicos-y-sus-nutrientes-74090.html|Grupo 3 de alimentos: patatas, legumbres y frutos secos|['Tubérculos. Estos alimentos destacan por su importante aporte de carbohidratos, de los cuales un 18 % lo componen almidones, y un significativo contenido en potasio. Algunos alimentos de este subgrupo son boniato, mandioca y patata.', 'Legumbres. Dentro de esta subcategoría encontramos aportes nutricionales como vitaminas, minerales, un alto contenido en carbohidratos, proteínas vegetales de bajo valor biológico, aunque si se juntan con cereales se trasforman en proteínas vegetales de alto valor biológico, y fibra, mayormente soluble. Algunas legumbres son: alubias, garbanzos, lentejas, soja, algarroba y cacahuetes (generalmente considerado un fruto seco por la forma en la que se sirve, pero realmente es una legumbre), entre otras.', 'Frutos secos. Aportan principalmente grasas saludables como omega 3 y minerales. Además, en menor cantidad, proporcionan hidratos de carbono y proteínas de calidad. Algunos frutos secos son: nueces, avellanas, almendras, pistachos, semillas de girasol, castañas, entre otros.']|-|-|-
https://www.recetasgratis.net/articulo-grupos-de-alimentos-basicos-y-sus-nutrientes-74090.html|Grupo 4 de alimentos: verduras y hortalizas|['Espinacas, berro, acelga, col rizada, lechuga y perejil: contienen abundante hierro.', 'Pimientos rojo y verde y zanahoria: aportan vitaminas A y C.', 'Batatas, espinacas y cardo: proporcionan potasio.']|-|-|-
https://www.recetasgratis.net/articulo-grupos-de-alimentos-basicos-y-sus-nutrientes-74090.html|Grupo 5 de alimentos: frutas|['Naranja, tomate, fresa, pomelo y kiwi: aportan abundante vitamina C.', 'Melocotón, ciruela, melón y cerezas: ricas en vitamina A.', 'Plátano, aguacate y sandía: contienen potasio.']|-|-|-
https://www.recetasgratis.net/articulo-grupos-de-alimentos-basicos-y-sus-nutrientes-74090.html|Grupo 6 de alimentos: cereales, derivados, azúcares y dulces|['Cereales: la composición de los cereales varía dependiendo de si hablamos de cereales refinados o integrales. Los cereales refinados contienen azúcares (como el azúcar de caña o la miel) y grasas (aceite vegetal parcialmente hidrogenado, es decir, aporta una parte de grasas trans). Además, durante el proceso de refinamiento pierden nutrientes, pero comúnmente los fabricantes compensan este déficit enriqueciéndolos con vitaminas y minerales. Los cereales de desayuno integrales, en cambio, conservan sus vitaminas (grupo B y vitamina E) y minerales (hierro, zinc, cobre, magnesio, selenio y fósforo). Los cereales comúnmente los elaboran con un solo cereal o una combinación de varios (trigo, maíz, arroz, avena, centeno o cebada), en versión refinada o integral.', 'Pan: este alimento contiene principalmente hidratos de carbono y gran parte de agua. En menor cantidad, proporciona proteínas (incluyendo el gluten), grasas, vitaminas del grupo B (B1, B2 y B6) y minerales (fósforo, magnesio y potasio). Sin embargo, el pan preparado con harina refinada pierde muchos nutrientes, a diferencia del preparado con harina de trigo integral. Finalmente, resulta interesante resaltar que, aunque el pan de trigo es el más común, también puedes encontrar versiones preparadas con otros cereales (maíz, arroz, entre otros), por lo cual, variarán los aportes nutricionales dependiendo del tipo de cereal. Consulta Cómo hacer pan casero para elaborarlo en casa.', 'Pasta: generalmente, proviene del trigo duro, el cual se procesa para obtener una sémola utilizada para preparar este alimento. Sin embargo, la pasta no solo se elabora con trigo, cuya presentación integral es más nutritiva. Actualmente, también puedes encontrar pasta de maíz, arroz, centeno y otras variedades de cereales. ¿Los nutrientes de la pasta? Dependen esencialmente del tipo de cereal, pero si es de trigo, básicamente son los mismos compuestos que existen en el pan.', 'Dulces: aunque presentan un valor energético alto, su aporte nutricional es pobre (bajo en vitaminas y minerales). Además, contienen muchas grasas saturadas, las cuales no resultan especialmente beneficiosas para el organismo. No obstante, existen versiones saludables hechas de harinas integrales, edulcorantes, semillas, etc., que permiten conseguir postres más nutritivos. Algunos alimentos dulces son tortas, cupcakes, magdalenas, etc.']|-|-|-
https://www.recetasgratis.net/articulo-grupos-de-alimentos-basicos-y-sus-nutrientes-74090.html|Grupo 7 de alimentos: grasas, aceites y mantequilla|['Grasas saturadas: mantequilla, manteca, carnes de vacuno, vísceras o lácteos enteros. El consumo excesivo de estas grasas sube el colesterol LDL, lo cual resulta desfavorable para el sistema cardiovascular. Se recomienda que la ingesta de grasas saturadas no superen el 10 % de las calorías totales, así se asegura una reducción de los ácidos grasos trans. No te pierdas nuestra selección de Jugos naturales para bajar el colesterol.', 'Grasas insaturadas, las cuales de dividen en monoinsaturadas y poliinsaturadas: aceites vegetales (oliva, sésamo, maíz, soja, cacahuete, girasol, etc.), margarinas (pasan por un proceso de hidrogenación asociado a las grasas trans), frutos secos, pescados grasos (salmón, sardinas, etc.). Este tipo de grasas reducen el colesterol total y el LDL.', 'Grasas trans (AGT): son ácidos grasos insaturados que se formar a partir de un proceso industrial de hidrogenación, ideado con la finalidad de transformar el aceite líquido en grasa sólida. Según estudios, las grasas también pueden producirse de manera natural en los animales poligástricos (vacas, cabras y ovejas), dentro del rumen (cámara de fermentación que poseen los rumiantes). A partir de allí, las grasas trans las absorbe el sistema gástrico del animal para pasar a sus músculos y leche (en pequeñas cantidades). La OMS recomienda consumir solo un 1% de grasas trans diariamente, ya que al igual que las saturadas, pueden causar problemas cardiovasculares. Los alimentos que contienen este tipo de grasas pertenecen mayormente al grupo 6, sin embargo, también están contenidas en otros grupos, pero muy escasamente. Algunos productos con grasas trans son las bollerías industriales, tortas, galletas, entre muchos otros.']|-|-|-
https://www.recetasgratis.net/articulo-grupos-de-alimentos-basicos-y-sus-nutrientes-74090.html|Agua, bebidas acalóricas y bebidas refrescantes|['Agua: mineral natural, de manantial, potable preparada, entre etc.', 'Bebidas acalóricas, es decir, sin calorías: té, café e infusiones.', 'Bebidas refrescantes: gaseosas, bebidas refrescantes de zumos, agua aromatizada, etc.']|-|-|-
https://www.recetasgratis.net/articulo-como-ablandar-pan-duro-74172.html|Qué hacer con el pan duro|['Budín de pan', 'Torrijas de la abuela', 'Sopa de cebolla con pan']|-|-|-
https://www.recetasgratis.net/articulo-como-conservar-los-ajos-74145.html|Cómo conservar ajos frescos|['Selecciona ajos de calidad. Sabrás que el ajo está fresco por su textura firme, piel seca como papel y sin brotes. Deja de lado los ajos de bulbo suave, arrugados, amarillos, huecos, con brotes, llenos de tierra o que pertenezcan a la sección de alimentos refrigerados en las tiendas. Considera que un ajo suave ya está muy maduro, por lo cual pronto caducará.', 'Lava los ajos. Si quieres conservar los ajos del huerto que tú mismo/a has sembrado, lávalos y elimínales la tierra.', 'Sécalos muy bien. La humedad es enemiga de la mayoría de los alimentos y esta condición incluye al ajo. Así que después de lavarlo, debes dejar que se seque muy bien antes de almacenarlo. Una forma de secar el ajo correctamente consiste en dejarlo colgado del tallo durante una semana. Para colgar los ajos puedes trenzarlos o atarlos a una cuerda (siempre debe circular el aire entre ellos). Secar este alimento antes de almacenarlo no solo prolonga su frescura, sino que potencia su sabor. Si se trata de ajo no sembrado por ti, puedes secarlos con toallas de cocina (del tipo absorbente).', 'Adquiere un conservador de ajo. Antes de poner nuestros ajos en un lugar estratégico de la cocina necesitamos conseguirles un contenedor. En el mercado existen recipientes diseñados especialmente para conservar este alimento en óptimas condiciones. Generalmente, son envases de cerámica con agujeros que favorecen un ambiente controlado: seco, oscuro y ventilado (así no se secan los ajos ni se humedecen). Otros contenedores alternativos son canastas de malla o alambre, o cualquiera que tenga agujeros para ventilación, incluso puedes improvisar tu propio conservador utilizando una bolsa de papel Kraft. Recuerda que el aire siempre debe circular entre los ajos, sean cabezas o dientes.', 'Almacénalos en un lugar adecuado. ¿Cuáles son las condiciones ideales para guardar ajos? Un sitio ventilado, fresco, limpio, seco y oscuro. Por ejemplo, un rincón sombreado de la cocina. Los peores sitios para guardar ajos son los espacios sin ventilación o húmedos, un lugar donde se refleje de forma directa la luz del sol y en especial el refrigerador.', 'Guárdalos a temperatura ambiente. La temperatura ideal para almacenar ajo debe ser constante y oscilar alrededor de 15 °C (60 °F). El ajo es muy sensible a los cambios de temperatura.', 'Usa pronto el ajo si ya partiste el bulbo. Cuando le sacas un diente al bulbo, comienza un conteo regresivo. Un bulbo intacto puede conservarse hasta 8 semanas (bien almacenado). Los dientes separados del bulbo duran entre 3 y 10 días.']|-|-|-
